epoch,step,train_acc,train_loss,val_acc,val_loss
0,49,0.3359375,1.8055682182312012,,
0,99,0.390625,1.7706425189971924,,
0,149,0.3203125,1.802040457725525,,
0,199,0.4375,1.4750690460205078,,
0,249,0.4921875,1.5133329629898071,,
0,299,0.5234375,1.4428554773330688,,
0,349,0.4140625,1.6316940784454346,,
0,390,,,0.4862000048160553,1.430480718612671
